,uid,first_seen,last_seen,stream_count,comment_count
173045501,173045501,2021-08-13,2022-05-11,12,78
173440718,173440718,2021-08-13,2022-05-11,12,15
41149959,41149959,2021-08-13,2022-05-08,28,71
33790869,33790869,2021-08-18,2022-05-11,92,439
250590561,250590561,2021-08-18,2022-05-11,75,272
3000620,3000620,2021-08-18,2022-05-11,87,574
77489846,77489846,2021-08-18,2022-05-08,148,277
6104859,6104859,2021-08-18,2022-05-11,38,720
85564258,85564258,2021-08-18,2022-05-11,23,65
26556550,26556550,2021-08-18,2022-05-08,182,651
37421659,37421659,2021-08-18,2022-05-08,16,25
7773146,7773146,2021-08-18,2022-05-11,24,63
12256955,12256955,2021-08-18,2022-05-11,25,83
115708,115708,2021-08-18,2022-05-11,41,108
97403609,97403609,2021-08-18,2022-05-08,62,199
341501368,341501368,2021-08-18,2022-05-08,38,335
230339170,230339170,2021-08-18,2022-05-11,18,113
31993403,31993403,2021-08-18,2022-05-11,31,167
8169437,8169437,2021-08-18,2022-05-11,47,102
32851303,32851303,2021-08-18,2022-05-08,35,335
98093373,98093373,2021-08-18,2022-05-11,12,18
20952614,20952614,2021-08-18,2022-05-08,79,419
5842733,5842733,2021-08-18,2022-05-08,115,353
13348527,13348527,2021-08-18,2022-05-08,24,34
183579839,183579839,2021-08-18,2022-05-08,37,160
320528545,320528545,2021-08-18,2022-05-11,16,66
10582233,10582233,2021-08-18,2022-05-08,39,87
4964360,4964360,2021-08-18,2022-05-11,35,93
29004880,29004880,2021-08-18,2022-05-11,30,50
33998564,33998564,2021-08-18,2022-05-08,68,169
32876060,32876060,2021-08-18,2022-05-08,46,91
15194265,15194265,2021-08-18,2022-05-11,28,56
102701682,102701682,2021-08-18,2022-05-11,71,401
46434256,46434256,2021-08-18,2022-05-11,41,104
11468226,11468226,2021-08-18,2022-05-08,167,9209
10985898,10985898,2021-08-18,2022-05-11,22,78
37620169,37620169,2021-08-18,2022-05-11,44,219
280434743,280434743,2021-08-18,2022-05-08,151,759
10544468,10544468,2021-08-18,2022-05-08,67,341
24268856,24268856,2021-08-18,2022-05-11,30,129
28662334,28662334,2021-08-18,2022-05-11,12,17
384393306,384393306,2021-08-18,2022-05-11,109,968
385718367,385718367,2021-08-18,2022-05-11,105,4580
26201013,26201013,2021-08-18,2022-05-08,97,467
1413272,1413272,2021-08-18,2022-05-11,12,24
399905216,399905216,2021-08-18,2022-05-11,13,102
15588256,15588256,2021-08-18,2022-05-11,64,330
346273904,346273904,2021-08-18,2022-05-11,55,244
413135240,413135240,2021-08-18,2022-05-08,45,62
385614299,385614299,2021-08-18,2022-05-11,19,53
35810432,35810432,2021-08-18,2022-05-11,90,497
13231731,13231731,2021-08-18,2022-05-11,12,41
321919405,321919405,2021-08-18,2022-05-11,37,1537
267645851,267645851,2021-08-18,2022-05-11,80,522
81249794,81249794,2021-08-18,2022-05-08,89,204
18737926,18737926,2021-08-18,2022-05-11,39,67
25701700,25701700,2021-08-18,2022-05-11,10,20
226977025,226977025,2021-08-18,2022-05-11,17,27
51524845,51524845,2021-08-18,2022-05-11,20,76
1022409678,1022409678,2021-08-18,2022-05-11,18,27
221737463,221737463,2021-08-18,2022-05-11,32,95
180373635,180373635,2021-08-18,2022-05-08,34,86
106119685,106119685,2021-08-18,2022-05-11,37,47
86232881,86232881,2021-08-18,2022-05-11,54,282
180899595,180899595,2021-08-18,2022-05-11,14,67
32379780,32379780,2021-08-18,2022-05-11,155,5032
75363374,75363374,2021-08-18,2022-05-11,27,59
1087085981,1087085981,2021-08-18,2022-05-11,14,119
166412894,166412894,2021-08-18,2022-05-11,13,45
128566341,128566341,2021-08-18,2022-05-08,118,557
4151566,4151566,2021-08-18,2022-05-11,48,53
283310431,283310431,2021-08-18,2022-05-11,89,1816
8496185,8496185,2021-08-18,2022-05-08,107,167
35081600,35081600,2021-08-18,2022-05-08,59,99
3173776,3173776,2021-08-18,2022-05-08,55,287
382584236,382584236,2021-08-18,2022-05-11,10,61
5816860,5816860,2021-08-18,2022-05-11,52,192
253032024,253032024,2021-08-18,2022-05-11,10,57
259073809,259073809,2021-08-18,2022-05-11,16,31
199298254,199298254,2021-08-18,2022-05-08,72,202
6578724,6578724,2021-08-19,2022-05-08,24,26
13997523,13997523,2021-08-19,2022-05-11,21,81
43347852,43347852,2021-08-19,2022-05-08,30,57
20639319,20639319,2021-08-19,2022-05-11,55,305
11746341,11746341,2021-08-19,2022-05-08,23,32
35010526,35010526,2021-08-19,2022-05-11,62,263
357154450,357154450,2021-08-19,2022-05-11,20,114
32051885,32051885,2021-08-19,2022-05-11,83,449
18152560,18152560,2021-08-19,2022-05-08,141,2283
283713268,283713268,2021-08-19,2022-05-11,75,1111
39074758,39074758,2021-08-19,2022-05-11,56,163
146675767,146675767,2021-08-19,2022-05-11,20,22
3115598,3115598,2021-08-19,2022-05-11,32,289
100376926,100376926,2021-08-19,2022-05-11,17,26
19884190,19884190,2021-08-19,2022-05-08,25,51
27033244,27033244,2021-08-19,2022-05-11,10,21
5712968,5712968,2021-08-19,2022-05-11,12,46
350894390,350894390,2021-08-19,2022-05-11,55,97
161852851,161852851,2021-08-19,2022-05-11,21,49
6099751,6099751,2021-08-19,2022-05-11,34,56
6391103,6391103,2021-08-19,2022-05-11,36,95
80411217,80411217,2021-08-19,2022-05-11,23,70
31369751,31369751,2021-08-19,2022-05-08,11,15
17824704,17824704,2021-08-19,2022-05-11,17,54
560553010,560553010,2021-08-19,2022-05-11,73,184
150208864,150208864,2021-08-19,2022-05-11,15,98
31494370,31494370,2021-08-19,2022-05-08,91,456
41907671,41907671,2021-08-19,2022-05-11,21,161
41821721,41821721,2021-08-20,2022-05-11,39,274
8309218,8309218,2021-08-20,2022-05-08,80,102
272904101,272904101,2021-08-20,2022-05-08,37,94
349466248,349466248,2021-08-20,2022-05-08,15,19
38017510,38017510,2021-08-20,2022-05-11,88,365
172825883,172825883,2021-08-20,2022-05-08,85,145
2733373,2733373,2021-08-20,2022-05-11,62,224
384818951,384818951,2021-08-20,2022-05-11,34,111
65720098,65720098,2021-08-20,2022-05-11,69,146
287822112,287822112,2021-08-20,2022-05-11,36,253
343173514,343173514,2021-08-20,2022-05-11,66,144
2665184,2665184,2021-08-20,2022-05-11,13,54
157243540,157243540,2021-08-20,2022-05-11,61,210
2117412,2117412,2021-08-20,2022-05-11,27,42
21637253,21637253,2021-08-20,2022-05-11,32,94
387254373,387254373,2021-08-20,2022-05-11,136,335
27642010,27642010,2021-08-20,2022-05-11,187,493
37831812,37831812,2021-08-20,2022-05-08,42,165
4057117,4057117,2021-08-20,2022-05-11,10,33
4325082,4325082,2021-08-21,2022-05-08,33,105
421020559,421020559,2021-08-21,2022-05-11,13,21
52572093,52572093,2021-08-21,2022-05-08,20,26
26603461,26603461,2021-08-21,2022-05-11,22,65
5574520,5574520,2021-08-21,2022-05-08,26,35
10616023,10616023,2021-08-21,2022-05-11,139,484
160822372,160822372,2021-08-21,2022-05-11,13,25
31140199,31140199,2021-08-21,2022-05-11,75,286
11293,11293,2021-08-21,2022-05-11,34,48
67647663,67647663,2021-08-21,2022-05-11,40,89
15023790,15023790,2021-08-21,2022-05-11,13,101
14242339,14242339,2021-08-21,2022-05-08,66,109
86746676,86746676,2021-08-21,2022-05-11,24,36
2742946,2742946,2021-08-21,2022-05-08,15,26
387501332,387501332,2021-08-21,2022-05-11,17,21
31112376,31112376,2021-08-21,2022-05-08,51,103
3297165,3297165,2021-08-21,2022-05-11,27,45
7652493,7652493,2021-08-21,2022-05-08,19,20
25345996,25345996,2021-08-21,2022-05-08,14,28
95776343,95776343,2021-08-21,2022-05-08,136,515
168132912,168132912,2021-08-21,2022-05-11,44,142
5337468,5337468,2021-08-21,2022-05-11,52,113
12530042,12530042,2021-08-21,2022-05-08,58,72
327335433,327335433,2021-08-21,2022-05-08,20,20
30181052,30181052,2021-08-21,2022-05-11,35,90
299608408,299608408,2021-08-22,2022-05-11,10,18
12071661,12071661,2021-08-22,2022-05-11,10,25
22831659,22831659,2021-08-22,2022-05-08,44,85
178089630,178089630,2021-08-22,2022-05-08,27,109
1849926,1849926,2021-08-22,2022-05-11,142,2634
38422830,38422830,2021-08-22,2022-05-08,51,180
12644294,12644294,2021-08-22,2022-05-08,81,264
432791263,432791263,2021-08-22,2022-05-11,35,94
72384401,72384401,2021-08-22,2022-05-11,16,17
693451525,693451525,2021-08-23,2022-05-08,16,48
354923702,354923702,2021-08-23,2022-05-11,106,222
187906565,187906565,2021-08-23,2022-05-11,80,264
6934210,6934210,2021-08-25,2022-05-11,27,252
437698906,437698906,2021-08-25,2022-05-08,32,141
50998244,50998244,2021-08-25,2022-05-11,11,25
1317742,1317742,2021-08-25,2022-05-08,142,794
12817555,12817555,2021-08-25,2022-05-11,80,1828
12934121,12934121,2021-08-25,2022-05-11,35,99
37970372,37970372,2021-08-25,2022-05-11,17,90
5114240,5114240,2021-08-25,2022-05-11,43,109
455131968,455131968,2021-08-25,2022-05-08,19,73
38191407,38191407,2021-08-25,2022-05-08,20,49
283695391,283695391,2021-08-25,2022-05-08,47,315
195595975,195595975,2021-08-25,2022-05-11,47,78
252139561,252139561,2021-08-25,2022-05-08,15,22
60634679,60634679,2021-08-25,2022-05-11,13,21
19546293,19546293,2021-08-25,2022-05-11,18,33
229724414,229724414,2021-08-25,2022-05-11,121,1154
77359743,77359743,2021-08-25,2022-05-11,48,404
27567083,27567083,2021-08-25,2022-05-08,24,71
10957737,10957737,2021-08-25,2022-05-11,66,176
375767845,375767845,2021-08-25,2022-05-08,29,92
1601470724,1601470724,2021-08-25,2022-05-11,13,75
350764618,350764618,2021-08-25,2022-05-11,10,37
252154463,252154463,2021-08-25,2022-05-11,35,199
23766152,23766152,2021-08-25,2022-05-11,33,55
1677405197,1677405197,2021-08-25,2022-05-08,73,172
433613509,433613509,2021-08-25,2022-05-11,18,29
344535,344535,2021-08-25,2022-05-08,31,34
27103524,27103524,2021-08-25,2022-05-11,14,50
321875978,321875978,2021-08-25,2022-05-11,10,14
328259557,328259557,2021-08-25,2022-05-11,118,945
9311081,9311081,2021-08-25,2022-05-11,39,54
390438952,390438952,2021-08-25,2022-05-11,62,185
325696742,325696742,2021-08-25,2022-05-11,74,273
183384945,183384945,2021-08-25,2022-05-11,78,291
347533670,347533670,2021-08-25,2022-05-11,40,300
5856215,5856215,2021-08-25,2022-05-11,37,82
404931945,404931945,2021-08-25,2022-05-11,86,134
362636210,362636210,2021-08-25,2022-05-08,49,107
21528144,21528144,2021-08-25,2022-05-08,93,454
82360672,82360672,2021-08-25,2022-05-11,20,89
381724330,381724330,2021-08-25,2022-05-11,55,186
493992733,493992733,2021-08-25,2022-05-08,21,64
8516165,8516165,2021-08-26,2022-05-08,109,207
326496438,326496438,2021-08-26,2022-05-08,153,163
40441773,40441773,2021-08-26,2022-05-11,204,2475
23275360,23275360,2021-08-26,2022-05-08,130,588
85836308,85836308,2021-08-26,2022-05-11,12,50
33827246,33827246,2021-08-26,2022-05-11,38,99
40104140,40104140,2021-08-26,2022-05-08,55,128
2990831,2990831,2021-08-26,2022-05-08,134,754
94907524,94907524,2021-08-26,2022-05-08,18,23
23333004,23333004,2021-08-26,2022-05-11,155,1141
17919624,17919624,2021-08-26,2022-05-11,45,117
34906383,34906383,2021-08-26,2022-05-08,24,103
35206736,35206736,2021-08-26,2022-05-11,91,450
5866201,5866201,2021-08-26,2022-05-11,32,111
13701057,13701057,2021-08-26,2022-05-11,44,73
433372048,433372048,2021-08-26,2022-05-08,40,42
189762370,189762370,2021-08-26,2022-05-11,37,73
302158361,302158361,2021-08-26,2022-05-11,30,266
40863922,40863922,2021-08-26,2022-05-08,137,328
354784392,354784392,2021-08-27,2022-05-11,59,375
126148949,126148949,2021-08-27,2022-05-08,64,170
113576432,113576432,2021-08-27,2022-05-11,12,29
24926189,24926189,2021-08-27,2022-05-11,60,323
402566295,402566295,2021-08-27,2022-05-11,16,34
2501461,2501461,2021-08-27,2022-05-11,25,176
508471866,508471866,2021-08-27,2022-05-11,20,281
3559690,3559690,2021-08-27,2022-05-11,20,41
330465279,330465279,2021-08-27,2022-05-08,66,282
10978879,10978879,2021-08-27,2022-05-11,20,48
11066599,11066599,2021-08-27,2022-05-11,69,431
10467127,10467127,2021-08-27,2022-05-11,45,84
41214043,41214043,2021-08-27,2022-05-08,90,1330
130652592,130652592,2021-08-27,2022-05-08,100,614
357795729,357795729,2021-08-27,2022-05-11,10,59
22864843,22864843,2021-08-27,2022-05-11,34,124
432991297,432991297,2021-08-27,2022-05-11,17,62
629079348,629079348,2021-08-27,2022-05-08,67,296
3862489,3862489,2021-08-27,2022-05-08,77,85
266600780,266600780,2021-08-27,2022-05-08,32,35
399429051,399429051,2021-08-27,2022-05-11,38,80
20503180,20503180,2021-08-27,2022-05-08,80,248
68090994,68090994,2021-08-27,2022-05-11,62,134
224618524,224618524,2021-08-27,2022-05-08,11,62
34677,34677,2021-08-27,2022-05-08,12,15
182628001,182628001,2021-08-27,2022-05-11,11,15
65377891,65377891,2021-08-27,2022-05-08,77,298
411268940,411268940,2021-08-27,2022-05-08,23,112
587462406,587462406,2021-08-27,2022-05-11,21,66
294794801,294794801,2021-08-27,2022-05-08,14,16
17521897,17521897,2021-08-27,2022-05-11,68,318
399305174,399305174,2021-08-27,2022-05-11,85,2899
176055251,176055251,2021-08-27,2022-05-11,47,88
35283210,35283210,2021-08-27,2022-05-08,58,903
252491578,252491578,2021-08-28,2022-05-11,36,182
92692667,92692667,2021-08-28,2022-05-08,26,47
869068,869068,2021-08-28,2022-05-08,65,321
302443954,302443954,2021-08-28,2022-05-11,91,245
11719248,11719248,2021-08-28,2022-05-11,39,72
382186739,382186739,2021-08-28,2022-05-08,112,3827
188877248,188877248,2021-08-28,2022-05-11,21,70
85754334,85754334,2021-08-28,2022-05-08,21,88
32792129,32792129,2021-08-28,2022-05-11,17,76
12788948,12788948,2021-08-28,2022-05-11,118,1955
10642006,10642006,2021-08-28,2022-05-11,118,1002
13554669,13554669,2021-09-01,2022-05-11,153,1800
141594750,141594750,2021-09-01,2022-05-11,11,79
22282126,22282126,2021-09-01,2022-05-08,119,798
36303941,36303941,2021-09-01,2022-05-11,20,50
4871013,4871013,2021-09-01,2022-05-11,44,218
33723715,33723715,2021-09-01,2022-05-08,41,120
175552394,175552394,2021-09-01,2022-05-11,38,94
179015520,179015520,2021-09-01,2022-05-08,43,88
449358947,449358947,2021-09-01,2022-05-08,128,687
18741565,18741565,2021-09-01,2022-05-08,13,29
346295635,346295635,2021-09-01,2022-05-08,65,204
46756099,46756099,2021-09-01,2022-05-11,16,53
518440,518440,2021-09-01,2022-05-11,82,822
602488082,602488082,2021-09-01,2022-05-11,31,61
401316960,401316960,2021-09-01,2022-05-11,41,136
85964829,85964829,2021-09-01,2022-05-11,114,784
94892017,94892017,2021-09-01,2022-05-11,60,248
13790534,13790534,2021-09-01,2022-05-08,162,801
314573614,314573614,2021-09-01,2022-05-08,157,812
85672462,85672462,2021-09-01,2022-05-11,11,64
700858,700858,2021-09-01,2022-05-11,71,417
362071672,362071672,2021-09-01,2022-05-08,20,65
96951830,96951830,2021-09-01,2022-05-08,14,17
129444690,129444690,2021-09-02,2022-05-11,17,54
14106207,14106207,2021-09-02,2022-05-11,30,43
25310134,25310134,2021-09-02,2022-05-11,56,815
32323422,32323422,2021-09-02,2022-05-08,154,1641
267499313,267499313,2021-09-02,2022-05-08,12,23
46681352,46681352,2021-09-02,2022-05-08,33,97
399905276,399905276,2021-09-02,2022-05-08,76,83
509016853,509016853,2021-09-02,2022-05-11,25,53
25064806,25064806,2021-09-02,2022-05-11,88,108
24671607,24671607,2021-09-02,2022-05-08,121,403
21727744,21727744,2021-09-02,2022-05-08,34,53
146295130,146295130,2021-09-02,2022-05-11,61,406
12788106,12788106,2021-09-02,2022-05-11,89,220
76714498,76714498,2021-09-02,2022-05-11,17,37
9201597,9201597,2021-09-02,2022-05-11,24,35
38277652,38277652,2021-09-02,2022-05-08,19,24
336927293,336927293,2021-09-03,2022-05-11,44,93
2238434,2238434,2021-09-03,2022-05-11,21,57
6778775,6778775,2021-09-03,2022-05-08,100,235
23242520,23242520,2021-09-03,2022-05-08,33,45
33131778,33131778,2021-09-03,2022-05-11,17,72
178838627,178838627,2021-09-03,2022-05-11,13,17
10879348,10879348,2021-09-03,2022-05-11,28,45
2139186,2139186,2021-09-03,2022-05-11,123,432
36632444,36632444,2021-09-03,2022-05-11,64,805
5003830,5003830,2021-09-03,2022-05-11,45,95
12106621,12106621,2021-09-03,2022-05-11,26,100
424518000,424518000,2021-09-04,2022-05-11,47,259
35836598,35836598,2021-09-04,2022-05-08,32,70
20736881,20736881,2021-09-04,2022-05-11,26,72
10967033,10967033,2021-09-04,2022-05-11,44,98
36018314,36018314,2021-09-05,2022-05-11,11,41
3924854,3924854,2021-09-05,2022-05-11,11,16
5693727,5693727,2021-09-05,2022-05-11,38,685
27895028,27895028,2021-09-05,2022-05-11,10,108
793940,793940,2021-09-05,2022-05-11,58,245
259481753,259481753,2021-09-05,2022-05-08,62,116
179647325,179647325,2021-09-05,2022-05-08,24,25
290527570,290527570,2021-09-05,2022-05-11,115,629
13198974,13198974,2021-09-05,2022-05-11,14,23
28855810,28855810,2021-09-05,2022-05-11,51,593
11818327,11818327,2021-09-05,2022-05-08,29,49
210439909,210439909,2021-09-05,2022-05-08,18,143
102816058,102816058,2021-09-05,2022-05-08,74,250
5983611,5983611,2021-09-05,2022-05-11,81,319
1757561306,1757561306,2021-09-05,2022-05-11,41,94
336114419,336114419,2021-09-05,2022-05-11,26,54
343857903,343857903,2021-09-05,2022-05-08,43,53
440247629,440247629,2021-09-05,2022-05-11,12,46
71102572,71102572,2021-09-05,2022-05-11,84,379
11193464,11193464,2021-09-08,2022-05-11,50,75
44338138,44338138,2021-09-08,2022-05-11,41,93
2034243,2034243,2021-09-08,2022-05-08,66,68
49862,49862,2021-09-08,2022-05-08,96,196
49749016,49749016,2021-09-08,2022-05-11,57,228
3884884,3884884,2021-09-08,2022-05-11,30,106
5563483,5563483,2021-09-08,2022-05-11,97,619
13304819,13304819,2021-09-08,2022-05-08,86,764
606145,606145,2021-09-08,2022-05-11,30,149
34970026,34970026,2021-09-08,2022-05-11,20,93
7175237,7175237,2021-09-08,2022-05-11,108,456
178067942,178067942,2021-09-08,2022-05-08,14,17
350856427,350856427,2021-09-08,2022-05-11,14,15
349746550,349746550,2021-09-08,2022-05-11,13,18
298298727,298298727,2021-09-08,2022-05-08,109,287
15076616,15076616,2021-09-08,2022-05-11,11,25
39888052,39888052,2021-09-08,2022-05-08,62,193
5895760,5895760,2021-09-08,2022-05-08,105,130
250174674,250174674,2021-09-08,2022-05-11,48,119
286216062,286216062,2021-09-08,2022-05-11,29,66
18146834,18146834,2021-09-08,2022-05-11,34,44
178852376,178852376,2021-09-08,2022-05-08,148,153
223331520,223331520,2021-09-08,2022-05-11,76,256
266286820,266286820,2021-09-08,2022-05-11,85,202
30519300,30519300,2021-09-08,2022-05-08,41,162
59012587,59012587,2021-09-08,2022-05-08,73,156
100479219,100479219,2021-09-08,2022-05-11,36,123
7098025,7098025,2021-09-08,2022-05-11,13,45
49604042,49604042,2021-09-08,2022-05-11,19,135
1207597043,1207597043,2021-09-08,2022-05-11,93,5346
84347521,84347521,2021-09-08,2022-05-11,61,187
88067652,88067652,2021-09-08,2022-05-08,30,44
172864063,172864063,2021-09-08,2022-05-11,20,89
375734650,375734650,2021-09-08,2022-05-11,45,236
5742000,5742000,2021-09-08,2022-05-11,50,190
1948107606,1948107606,2021-09-08,2022-05-11,113,1044
375209373,375209373,2021-09-08,2022-05-11,17,47
305842390,305842390,2021-09-08,2022-05-11,92,284
1659196,1659196,2021-09-08,2022-05-11,90,2406
25700434,25700434,2021-09-08,2022-05-11,91,239
23343567,23343567,2021-09-08,2022-05-11,16,38
98849858,98849858,2021-09-09,2022-05-11,159,2362
35375123,35375123,2021-09-09,2022-05-08,14,20
22002944,22002944,2021-09-09,2022-05-11,12,21
9065300,9065300,2021-09-09,2022-05-11,69,335
5246193,5246193,2021-09-09,2022-05-08,17,36
23653306,23653306,2021-09-09,2022-05-11,18,31
36160856,36160856,2021-09-09,2022-05-08,90,394
13985870,13985870,2021-09-09,2022-05-11,13,31
35393399,35393399,2021-09-09,2022-05-08,18,26
15411358,15411358,2021-09-09,2022-05-11,10,15
12931016,12931016,2021-09-09,2022-05-11,23,96
6497693,6497693,2021-09-09,2022-05-08,33,94
22539583,22539583,2021-09-09,2022-05-11,85,1137
19862075,19862075,2021-09-09,2022-05-11,34,119
32930202,32930202,2021-09-09,2022-05-11,13,56
3568142,3568142,2021-09-09,2022-05-08,21,77
435716571,435716571,2021-09-10,2022-05-11,12,43
179241826,179241826,2021-09-10,2022-05-11,18,31
485876289,485876289,2021-09-10,2022-05-11,119,479
32469764,32469764,2021-09-10,2022-05-11,34,200
237568650,237568650,2021-09-10,2022-05-08,63,69
35298235,35298235,2021-09-10,2022-05-11,65,123
5686220,5686220,2021-09-10,2022-05-11,60,1740
22333347,22333347,2021-09-10,2022-05-11,13,24
354225198,354225198,2021-09-10,2022-05-11,11,41
1289153,1289153,2021-09-10,2022-05-11,101,718
60964652,60964652,2021-09-10,2022-05-08,58,179
39793354,39793354,2021-09-10,2022-05-08,56,804
12859437,12859437,2021-09-10,2022-05-11,20,63
9038692,9038692,2021-09-10,2022-05-08,31,45
10053786,10053786,2021-09-10,2022-05-08,35,112
104586784,104586784,2021-09-10,2022-05-11,159,1306
279346553,279346553,2021-09-10,2022-05-08,27,50
347496445,347496445,2021-09-10,2022-05-08,66,316
109123276,109123276,2021-09-10,2022-05-08,59,152
10837994,10837994,2021-09-11,2022-05-08,56,205
